gen,arch,wr,mutation
265,超_ミュウツー_究極_V6_アルティメット,0.6005,Out: ムウマ / In: ポケモンの笛 (Parent: 32/50 -> Mutant: 35/50)
265,超_ゲンガー_グッズ偏重_V3,0.2971,unchanged
265,超_ミュウツー_安定_V1,0.4146,unchanged
265,闘_ガブルカ_グッズ偏重_V3,0.4499,unchanged
265,水_スターミー_安定_V1,0.4297,unchanged
265,水_スターミー_究極_V6_アルティメット,0.5212,unchanged
265,炎_リザードンX_安定_V1,0.4822,unchanged
265,草_フシギバナ_究極_V6_アルティメット,0.7465,unchanged
265,雷_ピカチュウ_グッズ偏重_V3,0.4985,unchanged
265,雷_ピカチュウ_安定_V1,0.4729,unchanged
265,鋼_メルルギア_グッズ偏重_V3,0.5916,unchanged
265,鋼_メルルギア_究極_V6_アルティメット,0.4468,Out: ヒトツキ / In: プクリン (Parent: 26/50 -> Mutant: 33/50)
265,超_ミュウツー_グッズ偏重_V3,0.7308,unchanged
265,龍悪_ギラダク_安定_V1,0.3265,unchanged
265,草_フシギバナ_安定_V1,0.5224,unchanged
265,炎_リザードンX_究極_V6_アルティメット,0.5795,unchanged
265,超_ゲンガー_究極_V6_アルティメット,0.4322,unchanged
265,闘_ガブルカ_安定_V1,0.3563,unchanged
265,炎_リザードンX_グッズ偏重_V3,0.5533,unchanged
265,超_ゲンガー_安定_V1,0.4441,unchanged
266,超_ミュウツー_安定_V1,0.4154,Out: トゲキッス / In: キルリア (Parent: 27/50 -> Mutant: 35/50)
266,炎_リザードンX_グッズ偏重_V3,0.5533,unchanged
266,雷_ピカチュウ_安定_V1,0.4741,unchanged
266,超_ミュウツー_究極_V6_アルティメット,0.6005,Out: ムウマージ / In: ソーナンス (Parent: 32/50 -> Mutant: 36/50)
266,龍悪_ギラダク_グッズ偏重_V3,0.5858,unchanged
266,炎_リザードンX_究極_V6_アルティメット,0.5796,unchanged
266,水_スターミー_グッズ偏重_V3,0.5946,unchanged
266,闘_ガブルカ_究極_V6_アルティメット,0.3021,unchanged
266,超_ミュウツー_グッズ偏重_V3,0.7308,unchanged
266,鋼_メルルギア_グッズ偏重_V3,0.5912,Out: カキ / In: エテボース (Parent: 28/50 -> Mutant: 32/50)
266,龍悪_ギラダク_究極_V6_アルティメット,0.5948,unchanged
266,超_ゲンガー_安定_V1,0.4441,unchanged
266,草_フシギバナ_グッズ偏重_V3,0.5782,unchanged
266,雷_ピカチュウ_グッズ偏重_V3,0.4989,unchanged
266,超_ゲンガー_グッズ偏重_V3,0.2969,Out: クレッフィ / In: アグノム (Parent: 16/50 -> Mutant: 24/50)
266,草_フシギバナ_究極_V6_アルティメット,0.7462,unchanged
266,雷_ピカチュウ_究極_V6_アルティメット,0.6169,Out: アイリス / In: パーモット (Parent: 28/50 -> Mutant: 31/50)
266,水_スターミー_安定_V1,0.4290,unchanged
266,闘_ガブルカ_安定_V1,0.3561,Out: イワーク / In: ウォーターボート (Parent: 14/50 -> Mutant: 21/50)
266,炎_リザードンX_安定_V1,0.4821,unchanged
266,鋼_メルルギア_安定_V1,0.3329,unchanged
266,草_フシギバナ_安定_V1,0.5222,unchanged
266,超_ゲンガー_究極_V6_アルティメット,0.4318,unchanged
266,闘_ガブルカ_グッズ偏重_V3,0.4493,unchanged
266,水_スターミー_究極_V6_アルティメット,0.5207,unchanged
266,鋼_メルルギア_究極_V6_アルティメット,0.4463,unchanged
266,龍悪_ギラダク_安定_V1,0.3261,unchanged
267,炎_リザードンX_安定_V1,0.4827,unchanged
267,龍悪_ギラダク_グッズ偏重_V3,0.5865,unchanged
267,闘_ガブルカ_安定_V1,0.3564,unchanged
267,超_ミュウツー_安定_V1,0.4162,unchanged
267,龍悪_ギラダク_安定_V1,0.3261,Out: ダークライex / In: アゴの化石 (Parent: 12/50 -> Mutant: 16/50)
267,水_スターミー_グッズ偏重_V3,0.5953,unchanged
267,鋼_メルルギア_究極_V6_アルティメット,0.4465,unchanged
267,龍悪_ギラダク_究極_V6_アルティメット,0.5952,unchanged
267,超_ミュウツー_究極_V6_アルティメット,0.6005,unchanged
267,雷_ピカチュウ_究極_V6_アルティメット,0.6167,unchanged
267,炎_リザードンX_グッズ偏重_V3,0.5529,unchanged
267,超_ゲンガー_グッズ偏重_V3,0.2969,unchanged
267,鋼_メルルギア_安定_V1,0.3328,unchanged
267,超_ゲンガー_安定_V1,0.4440,unchanged
267,草_フシギバナ_グッズ偏重_V3,0.5789,unchanged
267,草_フシギバナ_究極_V6_アルティメット,0.7461,Out: イツキ / In: ふしぎな広場 (Parent: 41/50 -> Mutant: 45/50)
267,水_スターミー_安定_V1,0.4283,Out: アズマオウ / In: アローラサンドパン (Parent: 16/50 -> Mutant: 18/50)
267,闘_ガブルカ_究極_V6_アルティメット,0.3024,unchanged
267,雷_ピカチュウ_安定_V1,0.4746,unchanged
267,水_スターミー_究極_V6_アルティメット,0.5204,unchanged
267,超_ゲンガー_究極_V6_アルティメット,0.4316,Out: ゴツゴツメット / In: ロトム図鑑 (Parent: 28/50 -> Mutant: 34/50)
267,超_ミュウツー_グッズ偏重_V3,0.7303,unchanged
267,鋼_メルルギア_グッズ偏重_V3,0.5905,unchanged
267,草_フシギバナ_安定_V1,0.5222,unchanged
267,闘_ガブルカ_グッズ偏重_V3,0.4486,unchanged
267,炎_リザードンX_究極_V6_アルティメット,0.5789,Out: リザード / In: ギャロップex (Parent: 31/50 -> Mutant: 34/50)
267,雷_ピカチュウ_グッズ偏重_V3,0.4987,unchanged
268,超_ミュウツー_安定_V1,0.4170,unchanged
268,炎_リザードンX_究極_V6_アルティメット,0.5793,unchanged
268,雷_ピカチュウ_究極_V6_アルティメット,0.6168,Out: パーモット / In: ダークペンダント (Parent: 24/50 -> Mutant: 29/50)
268,闘_ガブルカ_グッズ偏重_V3,0.4487,unchanged
268,鋼_メルルギア_安定_V1,0.3331,Out: ブロロローム / In: ポリゴン2 (Parent: 22/50 -> Mutant: 26/50)
268,鋼_メルルギア_究極_V6_アルティメット,0.4467,unchanged
268,草_フシギバナ_究極_V6_アルティメット,0.7464,Out: メタルコアバリア / In: やまおとこ (Parent: 39/50 -> Mutant: 48/50)
268,水_スターミー_グッズ偏重_V3,0.5959,unchanged
268,草_フシギバナ_グッズ偏重_V3,0.5798,unchanged
268,鋼_メルルギア_グッズ偏重_V3,0.5902,Out: ナットレイ / In: ビーストウォール (Parent: 32/50 -> Mutant: 34/50)
268,闘_ガブルカ_安定_V1,0.3564,unchanged
268,超_ミュウツー_究極_V6_アルティメット,0.6001,Out: ソーナンス / In: アゴの化石 (Parent: 31/50 -> Mutant: 34/50)
268,龍悪_ギラダク_安定_V1,0.3257,Out: クリムガン / In: ギモー (Parent: 12/50 -> Mutant: 16/50)
268,超_ゲンガー_究極_V6_アルティメット,0.4318,Out: ヤミラミ / In: ナンジャモ (Parent: 24/50 -> Mutant: 30/50)
268,水_スターミー_安定_V1,0.4277,unchanged
268,雷_ピカチュウ_安定_V1,0.4752,Out: どくバリ / In: ふしぎなアメ (Parent: 41/50 -> Mutant: 45/50)
268,龍悪_ギラダク_究極_V6_アルティメット,0.5951,Out: いじわるレター / In: ふたの化石 (Parent: 39/50 -> Mutant: 43/50)
268,炎_リザードンX_安定_V1,0.4825,unchanged
268,超_ミュウツー_グッズ偏重_V3,0.7300,unchanged
268,超_ゲンガー_安定_V1,0.4439,Out: クレセリアex / In: ヤドン (Parent: 18/50 -> Mutant: 24/50)
268,龍悪_ギラダク_グッズ偏重_V3,0.5863,unchanged
268,超_ゲンガー_グッズ偏重_V3,0.2965,unchanged
268,水_スターミー_究極_V6_アルティメット,0.5198,unchanged
268,炎_リザードンX_グッズ偏重_V3,0.5522,unchanged
268,雷_ピカチュウ_グッズ偏重_V3,0.4986,Out: 幻の石板 / In: ミカン (Parent: 38/50 -> Mutant: 41/50)
268,闘_ガブルカ_究極_V6_アルティメット,0.3022,unchanged
268,草_フシギバナ_安定_V1,0.5221,Out: ニャオハ / In: ポケモンの笛 (Parent: 32/50 -> Mutant: 36/50)
269,雷_ピカチュウ_グッズ偏重_V3,0.4994,Out: モンスターボール / In: ネズ (Parent: 33/50 -> Mutant: 37/50)
269,龍悪_ギラダク_安定_V1,0.3255,unchanged
269,炎_リザードンX_グッズ偏重_V3,0.5525,unchanged
269,超_ゲンガー_グッズ偏重_V3,0.2967,unchanged
269,鋼_メルルギア_安定_V1,0.3333,unchanged
269,龍悪_ギラダク_究極_V6_アルティメット,0.5956,unchanged
269,草_フシギバナ_グッズ偏重_V3,0.5808,unchanged
269,闘_ガブルカ_安定_V1,0.3565,unchanged
269,水_スターミー_グッズ偏重_V3,0.5965,unchanged
269,闘_ガブルカ_究極_V6_アルティメット,0.3026,Out: マッシブーンex / In: セキタンザン (Parent: 18/50 -> Mutant: 21/50)
269,雷_ピカチュウ_安定_V1,0.4760,unchanged
269,鋼_メルルギア_究極_V6_アルティメット,0.4469,unchanged
269,超_ミュウツー_究極_V6_アルティメット,0.5998,Out: ココロモリ / In: キルリア (Parent: 33/50 -> Mutant: 38/50)
269,超_ミュウツー_安定_V1,0.4171,unchanged
269,超_ゲンガー_安定_V1,0.4437,unchanged
269,水_スターミー_安定_V1,0.4272,unchanged
269,超_ゲンガー_究極_V6_アルティメット,0.4318,Out: ナンジャモ / In: ラムのみ (Parent: 27/50 -> Mutant: 35/50)
269,水_スターミー_究極_V6_アルティメット,0.5195,unchanged
269,雷_ピカチュウ_究極_V6_アルティメット,0.6163,unchanged
269,草_フシギバナ_安定_V1,0.5223,unchanged
269,鋼_メルルギア_グッズ偏重_V3,0.5895,unchanged
269,超_ミュウツー_グッズ偏重_V3,0.7296,unchanged
269,炎_リザードンX_安定_V1,0.4822,unchanged
269,龍悪_ギラダク_グッズ偏重_V3,0.5861,unchanged
269,闘_ガブルカ_グッズ偏重_V3,0.4480,unchanged
269,炎_リザードンX_究極_V6_アルティメット,0.5788,unchanged
269,草_フシギバナ_究極_V6_アルティメット,0.7459,unchanged
270,超_ミュウツー_究極_V6_アルティメット,0.6000,Out: ミミッキュ / In: エリカ (Parent: 27/50 -> Mutant: 36/50)
270,草_フシギバナ_安定_V1,0.5230,Out: ラムのみ / In: チェリンボ (Parent: 36/50 -> Mutant: 39/50)
270,超_ゲンガー_究極_V6_アルティメット,0.4323,Out: ユンゲラー / In: ふしぎな広場 (Parent: 35/50 -> Mutant: 38/50)
270,鋼_メルルギア_グッズ偏重_V3,0.5895,Out: ポッポ / In: ピジョン (Parent: 25/50 -> Mutant: 38/50)
270,龍悪_ギラダク_究極_V6_アルティメット,0.5963,unchanged
270,草_フシギバナ_究極_V6_アルティメット,0.7461,unchanged
270,超_ゲンガー_安定_V1,0.4437,unchanged
270,超_ミュウツー_安定_V1,0.4176,Out: レッド / In: ペパー (Parent: 31/50 -> Mutant: 33/50)
270,鋼_メルルギア_安定_V1,0.3335,unchanged
270,闘_ガブルカ_安定_V1,0.3565,Out: パルデアケンタロス / In: ダグトリオ (Parent: 20/50 -> Mutant: 24/50)
270,草_フシギバナ_グッズ偏重_V3,0.5817,Out: たての化石 / In: チェリム (Parent: 45/50 -> Mutant: 47/50)
270,超_ミュウツー_グッズ偏重_V3,0.7296,unchanged
270,水_スターミー_安定_V1,0.4267,unchanged
270,闘_ガブルカ_究極_V6_アルティメット,0.3028,unchanged
270,炎_リザードンX_究極_V6_アルティメット,0.5785,Out: ジュン / In: グレンアルマex (Parent: 32/50 -> Mutant: 36/50)
270,雷_ピカチュウ_グッズ偏重_V3,0.4997,unchanged
270,水_スターミー_グッズ偏重_V3,0.5967,unchanged
270,闘_ガブルカ_グッズ偏重_V3,0.4477,Out: ガメノデス / In: スイレン (Parent: 24/50 -> Mutant: 26/50)
270,水_スターミー_究極_V6_アルティメット,0.5192,unchanged
270,龍悪_ギラダク_安定_V1,0.3250,unchanged
270,龍悪_ギラダク_グッズ偏重_V3,0.5859,Out: ペンドラー / In: グラジオ (Parent: 37/50 -> Mutant: 39/50)
270,超_ゲンガー_グッズ偏重_V3,0.2964,unchanged
270,炎_リザードンX_安定_V1,0.4819,unchanged
270,雷_ピカチュウ_究極_V6_アルティメット,0.6157,unchanged
270,雷_ピカチュウ_安定_V1,0.4763,unchanged
270,炎_リザードンX_グッズ偏重_V3,0.5516,unchanged
270,鋼_メルルギア_究極_V6_アルティメット,0.4465,unchanged
271,水_スターミー_安定_V1,0.4264,unchanged
271,超_ミュウツー_安定_V1,0.4184,unchanged
271,炎_リザードンX_安定_V1,0.4823,unchanged
271,鋼_メルルギア_安定_V1,0.3336,unchanged
271,超_ミュウツー_究極_V6_アルティメット,0.6001,Out: コロモリ / In: ブーピッグ (Parent: 33/50 -> Mutant: 37/50)
271,草_フシギバナ_究極_V6_アルティメット,0.7464,unchanged
271,闘_ガブルカ_グッズ偏重_V3,0.4478,Out: ハリテヤマ / In: アサナン (Parent: 26/50 -> Mutant: 30/50)
271,超_ゲンガー_グッズ偏重_V3,0.2964,Out: コロモリ / In: セキ (Parent: 14/50 -> Mutant: 18/50)
271,龍悪_ギラダク_安定_V1,0.3247,Out: シズイ / In: アローラコラッタ (Parent: 17/50 -> Mutant: 19/50)
271,鋼_メルルギア_グッズ偏重_V3,0.5897,Out: ディアルガex / In: ビーダルex (Parent: 40/50 -> Mutant: 42/50)
271,草_フシギバナ_グッズ偏重_V3,0.5825,unchanged
271,水_スターミー_究極_V6_アルティメット,0.5191,Out: タケシ / In: ポケモン図鑑 (Parent: 30/50 -> Mutant: 33/50)
271,龍悪_ギラダク_究極_V6_アルティメット,0.5964,unchanged
271,炎_リザードンX_究極_V6_アルティメット,0.5784,Out: ヒノヤコマ / In: ガオガエンex (Parent: 34/50 -> Mutant: 36/50)
271,雷_ピカチュウ_安定_V1,0.4769,unchanged
271,炎_リザードンX_グッズ偏重_V3,0.5511,unchanged
271,鋼_メルルギア_究極_V6_アルティメット,0.4464,unchanged
271,闘_ガブルカ_安定_V1,0.3562,Out: ゴローン / In: ふしぎなアメ (Parent: 21/50 -> Mutant: 25/50)
271,水_スターミー_グッズ偏重_V3,0.5969,unchanged
271,草_フシギバナ_安定_V1,0.5230,unchanged
271,雷_ピカチュウ_究極_V6_アルティメット,0.6152,unchanged
271,超_ゲンガー_究極_V6_アルティメット,0.4322,Out: ラムのみ / In: 釣り人 (Parent: 30/50 -> Mutant: 33/50)
271,超_ゲンガー_安定_V1,0.4430,unchanged
271,雷_ピカチュウ_グッズ偏重_V3,0.4997,unchanged
271,闘_ガブルカ_究極_V6_アルティメット,0.3025,Out: セキタンザン / In: サカキ (Parent: 20/50 -> Mutant: 23/50)
271,龍悪_ギラダク_グッズ偏重_V3,0.5857,Out: カイリュー / In: ドラピオン (Parent: 35/50 -> Mutant: 39/50)
271,超_ミュウツー_グッズ偏重_V3,0.7290,unchanged
272,雷_ピカチュウ_究極_V6_アルティメット,0.6154,unchanged
272,鋼_メルルギア_安定_V1,0.3341,unchanged
272,超_ゲンガー_究極_V6_アルティメット,0.4328,unchanged
272,炎_リザードンX_究極_V6_アルティメット,0.5784,unchanged
272,雷_ピカチュウ_安定_V1,0.4779,Out: メタルコアバリア / In: クワガノン (Parent: 46/50 -> Mutant: 49/50)
272,草_フシギバナ_安定_V1,0.5233,unchanged
272,超_ミュウツー_グッズ偏重_V3,0.7293,unchanged
272,炎_リザードンX_安定_V1,0.4826,Out: アチゲータ / In: ウインディ (Parent: 27/50 -> Mutant: 30/50)
272,闘_ガブルカ_安定_V1,0.3563,Out: セキタンザン / In: ハウ (Parent: 22/50 -> Mutant: 28/50)
272,龍悪_ギラダク_安定_V1,0.3243,unchanged
272,超_ミュウツー_安定_V1,0.4187,unchanged
272,鋼_メルルギア_グッズ偏重_V3,0.5896,unchanged
272,水_スターミー_グッズ偏重_V3,0.5974,unchanged
272,龍悪_ギラダク_究極_V6_アルティメット,0.5965,unchanged
272,草_フシギバナ_グッズ偏重_V3,0.5831,unchanged
272,超_ミュウツー_究極_V6_アルティメット,0.6001,unchanged
272,水_スターミー_究極_V6_アルティメット,0.5188,unchanged
272,闘_ガブルカ_究極_V6_アルティメット,0.3024,Out: カバルドン / In: かいの化石 (Parent: 22/50 -> Mutant: 24/50)
272,龍悪_ギラダク_グッズ偏重_V3,0.5857,unchanged
272,炎_リザードンX_グッズ偏重_V3,0.5506,Out: ガーディ / In: ヒカリ (Parent: 30/50 -> Mutant: 39/50)
272,鋼_メルルギア_究極_V6_アルティメット,0.4462,unchanged
272,闘_ガブルカ_グッズ偏重_V3,0.4470,unchanged
272,超_ゲンガー_安定_V1,0.4424,unchanged
272,草_フシギバナ_究極_V6_アルティメット,0.7460,unchanged
272,超_ゲンガー_グッズ偏重_V3,0.2960,unchanged
272,雷_ピカチュウ_グッズ偏重_V3,0.4996,unchanged
272,水_スターミー_安定_V1,0.4256,unchanged
273,龍悪_ギラダク_安定_V1,0.3241,Out: クリムガン / In: きずぐすり (Parent: 12/50 -> Mutant: 14/50)
273,闘_ガブルカ_究極_V6_アルティメット,0.3028,Out: コジョンド / In: ノノクラゲ (Parent: 24/50 -> Mutant: 28/50)
273,炎_リザードンX_安定_V1,0.4828,unchanged
273,超_ミュウツー_グッズ偏重_V3,0.7296,unchanged
273,水_スターミー_グッズ偏重_V3,0.5980,unchanged
273,鋼_メルルギア_安定_V1,0.3342,unchanged
273,草_フシギバナ_究極_V6_アルティメット,0.7463,unchanged
273,鋼_メルルギア_究極_V6_アルティメット,0.4464,unchanged
273,雷_ピカチュウ_安定_V1,0.4788,Out: ふしぎなアメ / In: アゴの化石 (Parent: 43/50 -> Mutant: 45/50)
273,雷_ピカチュウ_グッズ偏重_V3,0.5001,Out: ポケモン通信 / In: レッドカード (Parent: 33/50 -> Mutant: 36/50)
273,水_スターミー_安定_V1,0.4250,Out: コオリッポ / In: アマルス (Parent: 16/50 -> Mutant: 19/50)
273,草_フシギバナ_安定_V1,0.5236,Out: アママイコ / In: オーガポンみどりのめんex (Parent: 32/50 -> Mutant: 38/50)
273,超_ゲンガー_安定_V1,0.4423,unchanged
273,水_スターミー_究極_V6_アルティメット,0.5186,Out: カルム / In: ホエルオー (Parent: 29/50 -> Mutant: 32/50)
273,炎_リザードンX_究極_V6_アルティメット,0.5782,unchanged
273,闘_ガブルカ_安定_V1,0.3562,unchanged
273,雷_ピカチュウ_究極_V6_アルティメット,0.6151,unchanged
273,炎_リザードンX_グッズ偏重_V3,0.5506,Out: グレンアルマex / In: はねの化石 (Parent: 32/50 -> Mutant: 36/50)
273,草_フシギバナ_グッズ偏重_V3,0.5836,unchanged
273,鋼_メルルギア_グッズ偏重_V3,0.5892,unchanged
273,龍悪_ギラダク_グッズ偏重_V3,0.5857,unchanged
273,超_ミュウツー_安定_V1,0.4186,unchanged
273,超_ゲンガー_グッズ偏重_V3,0.2957,unchanged
273,闘_ガブルカ_グッズ偏重_V3,0.4464,unchanged
273,龍悪_ギラダク_究極_V6_アルティメット,0.5960,unchanged
273,超_ミュウツー_究極_V6_アルティメット,0.5996,unchanged
273,超_ゲンガー_究極_V6_アルティメット,0.4324,unchanged
274,雷_ピカチュウ_究極_V6_アルティメット,0.6152,unchanged
274,超_ゲンガー_安定_V1,0.4423,Out: スイレン / In: ヨノワール (Parent: 20/50 -> Mutant: 24/50)
274,超_ミュウツー_究極_V6_アルティメット,0.6000,unchanged
274,超_ミュウツー_安定_V1,0.4191,unchanged
274,超_ミュウツー_グッズ偏重_V3,0.7298,unchanged
274,雷_ピカチュウ_グッズ偏重_V3,0.5007,unchanged
274,草_フシギバナ_究極_V6_アルティメット,0.7466,unchanged
274,炎_リザードンX_究極_V6_アルティメット,0.5782,Out: リザードン / In: ラウドボーン (Parent: 29/50 -> Mutant: 31/50)
274,草_フシギバナ_グッズ偏重_V3,0.5844,unchanged
274,炎_リザードンX_グッズ偏重_V3,0.5509,Out: ウインディ / In: エンニュート (Parent: 36/50 -> Mutant: 41/50)
274,水_スターミー_安定_V1,0.4244,Out: カメックスex / In: ワニノコ (Parent: 18/50 -> Mutant: 20/50)
274,鋼_メルルギア_グッズ偏重_V3,0.5891,Out: ヒットハンマー / In: チラチーノ (Parent: 35/50 -> Mutant: 39/50)
274,雷_ピカチュウ_安定_V1,0.4795,unchanged
274,草_フシギバナ_安定_V1,0.5238,unchanged
274,超_ゲンガー_グッズ偏重_V3,0.2958,unchanged
274,龍悪_ギラダク_究極_V6_アルティメット,0.5958,unchanged
274,超_ゲンガー_究極_V6_アルティメット,0.4324,unchanged
274,闘_ガブルカ_グッズ偏重_V3,0.4461,unchanged
274,龍悪_ギラダク_安定_V1,0.3234,unchanged
274,闘_ガブルカ_安定_V1,0.3559,Out: ゴローニャ / In: ワルビアル (Parent: 18/50 -> Mutant: 20/50)
274,鋼_メルルギア_究極_V6_アルティメット,0.4463,unchanged
274,水_スターミー_究極_V6_アルティメット,0.5182,Out: ヒヤップ / In: ニョロゾ (Parent: 28/50 -> Mutant: 31/50)
274,炎_リザードンX_安定_V1,0.4826,unchanged
274,龍悪_ギラダク_グッズ偏重_V3,0.5853,unchanged
274,水_スターミー_グッズ偏重_V3,0.5978,unchanged
274,鋼_メルルギア_安定_V1,0.3338,unchanged
274,闘_ガブルカ_究極_V6_アルティメット,0.3025,Out: コジョンド / In: ウソッキー (Parent: 20/50 -> Mutant: 23/50)
275,闘_ガブルカ_安定_V1,0.3562,unchanged
275,闘_ガブルカ_究極_V6_アルティメット,0.3027,Out: メリッサ / In: ビーストナイト (Parent: 14/50 -> Mutant: 23/50)
275,炎_リザードンX_安定_V1,0.4831,Out: たての化石 / In: ウインディ (Parent: 27/50 -> Mutant: 33/50)
275,龍悪_ギラダク_究極_V6_アルティメット,0.5965,Out: ロケット団のしたっぱ / In: ハルカ (Parent: 35/50 -> Mutant: 37/50)
275,鋼_メルルギア_グッズ偏重_V3,0.5893,unchanged
275,闘_ガブルカ_グッズ偏重_V3,0.4459,unchanged
275,雷_ピカチュウ_グッズ偏重_V3,0.5012,unchanged
275,超_ゲンガー_究極_V6_アルティメット,0.4327,unchanged
275,炎_リザードンX_究極_V6_アルティメット,0.5782,Out: グレンアルマex / In: かいの化石 (Parent: 34/50 -> Mutant: 40/50)
275,水_スターミー_究極_V6_アルティメット,0.5182,unchanged
275,水_スターミー_グッズ偏重_V3,0.5983,unchanged
275,超_ゲンガー_安定_V1,0.4422,unchanged
275,水_スターミー_安定_V1,0.4238,Out: シズクモ / In: アローラサンドパン (Parent: 18/50 -> Mutant: 20/50)
275,草_フシギバナ_究極_V6_アルティメット,0.7465,unchanged
275,龍悪_ギラダク_グッズ偏重_V3,0.5855,unchanged
275,超_ミュウツー_安定_V1,0.4194,Out: ネイティオ / In: ヤドラン (Parent: 31/50 -> Mutant: 38/50)
275,雷_ピカチュウ_安定_V1,0.4799,Out: クワガノン / In: ルザミーネ (Parent: 36/50 -> Mutant: 40/50)
275,草_フシギバナ_グッズ偏重_V3,0.5848,unchanged
275,鋼_メルルギア_安定_V1,0.3336,Out: ドーミラー / In: トリミアン (Parent: 23/50 -> Mutant: 26/50)
275,超_ミュウツー_グッズ偏重_V3,0.7294,Out: 鋼鉄のまえかけ / In: ボタン (Parent: 33/50 -> Mutant: 36/50)
275,炎_リザードンX_グッズ偏重_V3,0.5507,unchanged
275,超_ミュウツー_究極_V6_アルティメット,0.5997,unchanged
275,鋼_メルルギア_究極_V6_アルティメット,0.4460,unchanged
275,超_ゲンガー_グッズ偏重_V3,0.2955,Out: ジュペッタ / In: 大きなふうせん (Parent: 19/50 -> Mutant: 22/50)
275,雷_ピカチュウ_究極_V6_アルティメット,0.6145,Out: ピカチュウex / In: コトネ (Parent: 29/50 -> Mutant: 31/50)
275,龍悪_ギラダク_安定_V1,0.3226,unchanged
275,草_フシギバナ_安定_V1,0.5236,Out: マオ / In: キョウ (Parent: 32/50 -> Mutant: 34/50)
276,雷_ピカチュウ_安定_V1,0.4812,unchanged
276,炎_リザードンX_安定_V1,0.4836,unchanged
276,闘_ガブルカ_安定_V1,0.3564,unchanged
276,水_スターミー_安定_V1,0.4236,unchanged
276,闘_ガブルカ_グッズ偏重_V3,0.4459,unchanged
276,草_フシギバナ_究極_V6_アルティメット,0.7467,unchanged
276,草_フシギバナ_安定_V1,0.5240,unchanged
276,闘_ガブルカ_究極_V6_アルティメット,0.3029,unchanged
276,雷_ピカチュウ_グッズ偏重_V3,0.5016,unchanged
276,鋼_メルルギア_究極_V6_アルティメット,0.4461,unchanged
276,雷_ピカチュウ_究極_V6_アルティメット,0.6142,Out: ビリリダマ / In: カキ (Parent: 32/50 -> Mutant: 35/50)
276,炎_リザードンX_究極_V6_アルティメット,0.5781,unchanged
276,龍悪_ギラダク_安定_V1,0.3219,unchanged
276,超_ミュウツー_安定_V1,0.4196,unchanged
276,超_ゲンガー_究極_V6_アルティメット,0.4329,unchanged
276,鋼_メルルギア_安定_V1,0.3335,unchanged
276,水_スターミー_究極_V6_アルティメット,0.5181,unchanged
276,水_スターミー_グッズ偏重_V3,0.5986,Out: スワンナ / In: かいの化石 (Parent: 42/50 -> Mutant: 46/50)
276,超_ゲンガー_グッズ偏重_V3,0.2954,Out: アグノム / In: キョウ (Parent: 19/50 -> Mutant: 22/50)
276,超_ミュウツー_グッズ偏重_V3,0.7293,unchanged
276,草_フシギバナ_グッズ偏重_V3,0.5852,unchanged
276,龍悪_ギラダク_グッズ偏重_V3,0.5854,unchanged
276,超_ミュウツー_究極_V6_アルティメット,0.5994,Out: ジャグラー / In: ヘビーメット (Parent: 38/50 -> Mutant: 40/50)
276,龍悪_ギラダク_究極_V6_アルティメット,0.5961,unchanged
276,炎_リザードンX_グッズ偏重_V3,0.5504,unchanged
276,鋼_メルルギア_グッズ偏重_V3,0.5887,unchanged
276,超_ゲンガー_安定_V1,0.4415,Out: アイリス / In: ラムのみ (Parent: 23/50 -> Mutant: 29/50)
277,超_ミュウツー_グッズ偏重_V3,0.7296,unchanged
277,鋼_メルルギア_安定_V1,0.3338,unchanged
277,龍悪_ギラダク_グッズ偏重_V3,0.5861,unchanged
277,闘_ガブルカ_安定_V1,0.3564,unchanged
277,雷_ピカチュウ_安定_V1,0.4822,unchanged
277,闘_ガブルカ_究極_V6_アルティメット,0.3031,unchanged
277,水_スターミー_安定_V1,0.4232,unchanged
277,超_ミュウツー_究極_V6_アルティメット,0.5994,Out: ニンフィア / In: ミュウツーex (Parent: 28/50 -> Mutant: 35/50)
277,鋼_メルルギア_究極_V6_アルティメット,0.4462,unchanged
277,雷_ピカチュウ_グッズ偏重_V3,0.5022,unchanged
277,超_ゲンガー_グッズ偏重_V3,0.2956,unchanged
277,龍悪_ギラダク_安定_V1,0.3213,unchanged
277,鋼_メルルギア_グッズ偏重_V3,0.5886,unchanged
277,超_ミュウツー_安定_V1,0.4198,unchanged
277,水_スターミー_究極_V6_アルティメット,0.5180,unchanged
277,炎_リザードンX_グッズ偏重_V3,0.5504,unchanged
277,炎_リザードンX_安定_V1,0.4834,unchanged
277,草_フシギバナ_グッズ偏重_V3,0.5857,Out: オーロット / In: スピアー (Parent: 45/50 -> Mutant: 48/50)
277,雷_ピカチュウ_究極_V6_アルティメット,0.6138,Out: サンダーex / In: ヘビーメット (Parent: 27/50 -> Mutant: 31/50)
277,闘_ガブルカ_グッズ偏重_V3,0.4454,Out: カイリキー / In: いたずらルーレット (Parent: 18/50 -> Mutant: 22/50)
277,炎_リザードンX_究極_V6_アルティメット,0.5777,unchanged
277,超_ゲンガー_究極_V6_アルティメット,0.4326,unchanged
277,超_ゲンガー_安定_V1,0.4412,Out: ラティアス / In: ヤバチャ (Parent: 21/50 -> Mutant: 27/50)
277,草_フシギバナ_安定_V1,0.5240,unchanged
277,水_スターミー_グッズ偏重_V3,0.5987,unchanged
